Product Id,Area Code,Date,Sales,COGS,Margin,Expenses,Profit,Marketing,Inventory,Budget Sales,Budget COGS,Budget Margin,Budget Profit
13,435,2013-06-01,77,35,43,43,-4,13,204,50,20,30,10
4,435,2013-06-01,88,36,53,20,43,10,828,80,30,50,40
5,801,2013-06-01,110,48,63,26,48,15,593,100,40,60,40
6,435,2013-06-01,91,37,55,20,47,10,876,80,30,50,40
1,435,2013-06-01,141,65,77,38,50,20,1042,170,80,90,60
2,435,2013-06-01,107,46,62,40,26,15,367,130,50,80,50
3,435,2013-06-01,167,76,93,57,44,28,580,210,90,120,70
8,949,2013-06-01,298,123,178,42,184,34,947,260,100,160,140
9,415,2013-06-01,527,244,288,89,265,75,1213,460,200,260,190
10,310,2013-06-01,188,83,107,37,92,27,574,160,70,90,60
11,951,2013-06-01,274,113,163,40,166,31,897,180,70,110,90
12,925,2013-06-01,228,94,136,35,135,26,562,150,60,90,80
13,949,2013-06-01,134,54,81,46,44,17,641,90,30,60,30
4,510,2013-06-01,516,260,261,89,228,72,1715,500,240,260,180
5,650,2013-06-01,342,144,201,153,50,131,874,330,130,200,50
6,661,2013-06-01,628,272,362,113,331,89,1616,600,260,340,230
1,650,2013-06-01,95,141,-45,63,-156,45,1514,120,170,-50,-110
2,530,2013-06-01,882,356,534,165,493,124,2476,1110,440,670,500
3,925,2013-06-01,167,200,-31,103,-196,66,2393,210,250,-40,-140
8,775,2013-06-01,342,144,201,153,51,131,874,300,120,180,50
9,702,2013-06-01,474,200,278,104,229,66,1095,420,170,250,170
10,775,2013-06-01,342,141,204,63,188,45,764,300,120,180,130
11,702,2013-06-01,628,272,362,113,333,89,1616,430,170,260,190
12,775,2013-06-01,516,260,261,89,228,72,1715,350,170,180,120
13,775,2013-06-01,37,271,-271,126,-509,102,4507,0,170,-170,-250
4,775,2013-06-01,43,0,43,11,43,0,602,40,0,40,30
5,702,2013-06-01,57,23,35,16,25,6,843,50,20,30,20
6,775,2013-06-01,53,21,32,16,21,5,798,50,20,30,20
2,702,2013-06-01,81,36,46,43,0,13,236,100,40,60,20
3,702,2013-06-01,69,32,38,28,11,9,996,80,40,40,20
8,541,2013-06-01,68,28,41,18,30,7,816,60,20,40,40
9,503,2013-06-01,98,43,56,24,41,14,597,80,30,50,30
11,971,2013-06-01,44,18,26,16,12,5,478,20,10,10,10
12,503,2013-06-01,276,111,167,62,138,36,767,180,70,110,70
13,503,2013-06-01,279,118,164,55,145,36,636,190,70,120,80
4,971,2013-06-01,114,51,64,49,15,19,396,110,40,70,30
5,541,2013-06-01,117,50,68,41,33,16,397,110,40,70,40
6,503,2013-06-01,295,149,149,61,115,41,1245,280,140,140,90
1,503,2013-06-01,106,44,63,64,-8,40,496,130,50,80,30
2,503,2013-06-01,111,47,65,57,6,15,456,140,50,90,40
3,503,2013-06-01,92,38,55,33,28,12,414,110,40,70,40
8,253,2013-06-01,230,92,140,57,109,30,1102,200,70,130,90
9,253,2013-06-01,106,43,64,22,55,12,822,90,30,60,50
11,206,2013-06-01,124,47,78,34,57,14,371,80,30,50,30
12,206,2013-06-01,98,40,59,33,33,12,443,60,20,40,20
13,509,2013-06-01,127,53,75,73,-4,48,597,80,30,50,0
4,509,2013-06-01,109,48,62,26,47,15,593,100,40,60,40
5,360,2013-06-01,132,59,74,52,25,22,377,120,50,70,20
6,425,2013-06-01,175,81,96,44,68,25,1046,160,70,90,60
2,206,2013-06-01,191,79,114,45,91,25,425,240,90,150,110
3,206,2013-06-01,262,110,154,121,33,100,665,330,130,200,90
8,719,2013-07-01,288,145,146,60,112,40,1304,250,120,130,80
9,303,2013-07-01,94,39,56,61,-14,36,517,80,30,50,0
10,720,2013-07-01,109,47,63,39,29,15,420,90,40,50,20
11,719,2013-07-01,114,51,64,48,17,19,419,100,40,60,20
12,720,2013-07-01,108,50,59,33,32,15,1051,90,40,50,20
13,970,2013-07-01,93,41,53,24,37,13,592,80,30,50,30
1,720,2013-07-01,254,104,152,38,153,29,952,260,110,150,120
2,303,2013-07-01,197,87,112,38,98,28,564,200,90,110,80
3,303,2013-07-01,309,127,185,43,192,35,1007,320,130,190,150
5,720,2013-07-01,228,94,136,35,135,26,608,270,100,170,140
6,303,2013-07-01,130,52,79,45,43,17,668,150,60,90,50
8,708,2013-07-01,254,104,152,38,153,29,952,220,80,140,120
9,773,2013-07-01,197,87,112,37,99,28,564,170,70,100,70
10,312,2013-07-01,309,127,185,43,192,35,1007,270,100,170,150
11,312,2013-07-01,228,94,136,34,137,26,608,200,80,120,90
12,312,2013-07-01,130,52,79,45,43,17,668,110,40,70,30
2,815,2013-07-01,562,238,329,113,287,78,1190,590,250,340,230
3,847,2013-07-01,373,154,222,67,207,49,833,390,160,230,170
5,630,2013-07-01,672,291,387,119,357,96,1742,800,330,470,340
6,815,2013-07-01,527,266,266,91,232,74,1819,620,300,320,220
8,641,2013-07-01,672,291,387,120,356,96,1742,590,250,340,240
9,563,2013-07-01,373,154,222,67,207,49,833,330,130,200,150
11,563,2013-07-01,527,266,266,92,230,74,1819,460,220,240,150
12,515,2013-07-01,597,270,332,126,272,102,1834,520,230,290,170
1,712,2013-07-01,60,25,36,18,23,7,854,60,20,40,30
2,319,2013-07-01,74,34,41,30,12,10,1010,70,30,40,20
3,712,2013-07-01,54,23,31,18,17,7,605,50,20,30,20
5,712,2013-07-01,49,20,29,15,18,5,808,50,20,30,20
6,563,2013-07-01,43,0,43,11,43,0,559,50,0,50,40
8,636,2013-07-01,140,59,82,77,-1,53,338,120,50,70,10
9,660,2013-07-01,167,120,49,57,-17,37,1334,140,100,40,0
11,314,2013-07-01,102,44,59,39,23,14,258,90,30,60,30
12,816,2013-07-01,88,40,49,45,1,15,219,70,30,40,0
13,417,2013-07-01,81,36,46,43,0,13,252,70,30,40,0
2,314,2013-07-01,167,76,93,58,43,28,613,170,80,90,40
3,314,2013-07-01,131,60,72,37,44,18,1070,130,60,70,40
5,660,2013-07-01,86,35,52,19,44,9,894,100,40,60,40
6,314,2013-07-01,95,39,57,20,48,10,845,110,40,70,50
8,513,2013-07-01,44,18,26,16,12,5,486,30,10,20,20
9,937,2013-07-01,56,23,34,17,22,6,868,50,10,40,40
11,740,2013-07-01,283,114,172,63,144,37,822,250,90,160,100
12,419,2013-07-01,333,141,195,62,177,43,692,290,120,170,110
6,614,2013-07-01,114,51,64,49,15,19,419,130,50,80,30
1,513,2013-07-01,109,47,63,40,28,15,420,110,40,70,40
2,234,2013-07-01,84,34,51,31,25,10,432,80,30,50,30
3,567,2013-07-01,94,39,56,60,-12,36,517,90,40,50,0
5,216,2013-07-01,288,145,146,60,112,40,1304,340,160,180,120
8,262,2013-07-01,103,39,65,33,40,12,380,90,30,60,40
9,262,2013-07-01,143,59,85,25,80,16,870,120,50,70,60
11,262,2013-07-01,89,36,54,31,29,11,462,70,30,40,10
12,715,2013-07-01,112,47,66,67,-8,42,622,90,40,50,0
6,715,2013-07-01,114,50,65,27,50,16,587,130,50,80,60
1,262,2013-07-01,132,59,74,52,25,22,403,130,60,70,20
2,608,2013-07-01,294,124,173,131,44,112,717,310,130,180,60
3,262,2013-07-01,225,97,130,55,98,32,575,230,100,130,80
5,715,2013-07-01,187,86,103,44,77,26,1081,220,90,130,90
9,860,2013-07-01,167,76,93,57,44,28,613,130,50,80,40
10,959,2013-07-01,131,60,72,36,46,18,1070,100,40,60,40
11,959,2013-07-01,86,35,52,19,44,9,894,90,30,60,50
13,860,2013-07-01,51,20,31,15,21,5,814,50,20,30,20
5,475,2013-07-01,112,47,66,66,-7,42,622,110,40,70,20
6,860,2013-07-01,99,43,57,38,22,14,388,90,40,50,20
2,203,2013-07-01,223,90,135,56,104,29,1148,210,80,130,90
8,352,2013-07-01,114,50,65,27,50,16,587,80,30,50,30
9,352,2013-07-01,132,59,74,51,26,22,403,100,40,60,30
10,239,2013-07-01,187,86,103,45,76,26,1081,140,60,80,50
11,772,2013-07-01,109,45,65,22,57,12,885,110,40,70,50
13,239,2013-07-01,143,59,85,25,80,16,870,150,60,90,70
5,239,2013-07-01,294,124,173,131,44,112,717,290,110,180,60
6,754,2013-07-01,225,97,130,55,98,32,575,220,90,130,80
2,305,2013-07-01,283,114,172,63,144,37,822,270,100,170,120
3,754,2013-07-01,333,141,195,61,178,43,692,310,130,180,130
9,774,2013-07-01,114,51,64,49,15,19,419,80,30,50,20
11,413,2013-07-01,56,23,34,17,22,6,868,60,20,40,30
13,774,2013-07-01,44,18,26,16,12,5,486,40,10,30,20
5,413,2013-07-01,110,39,72,60,10,36,560,100,30,70,20
7,339,2013-07-01,288,145,146,60,112,40,1304,280,130,150,100
2,978,2013-07-01,659,52,613,46,778,17,-1493,630,40,590,560
9,603,2013-07-01,81,36,46,43,0,13,252,60,20,40,10
11,603,2013-07-01,60,25,36,18,23,7,854,60,20,40,30
13,603,2013-07-01,43,0,43,11,43,0,559,40,0,40,30
5,603,2013-07-01,140,59,82,77,-1,53,338,130,50,80,10
7,603,2013-07-01,88,40,49,46,0,15,219,80,30,50,10
1,603,2013-07-01,150,61,90,38,68,19,329,140,50,90,70
2,603,2013-07-01,159,64,96,49,59,21,467,150,60,90,60
9,516,2013-07-01,786,270,523,126,536,102,1781,610,200,410,310
10,914,2013-07-01,196,260,-62,95,-226,80,3076,150,190,-40,-110
11,212,2013-07-01,309,127,185,44,190,35,1007,330,130,200,160
12,914,2013-07-01,254,104,152,38,153,29,952,270,110,160,120
13,631,2013-07-01,228,94,136,35,135,26,608,240,90,150,120
5,347,2013-07-01,76,162,-85,168,-367,147,2321,70,150,-80,-240
7,631,2013-07-01,541,266,280,91,251,74,1355,530,250,280,190
2,716,2013-07-01,904,364,548,166,511,127,2654,860,340,520,370
8,337,2013-07-01,105,46,60,26,44,15,587,100,40,60,40
9,985,2013-07-01,167,76,93,58,43,28,613,160,70,90,40
2,337,2013-07-01,98,40,59,21,50,11,843,120,50,70,50
3,504,2013-07-01,143,59,85,25,80,16,870,180,70,110,90
4,225,2013-07-01,112,47,66,67,-8,42,-395,90,40,50,0
5,318,2013-07-01,103,39,65,33,41,12,380,80,30,50,30
6,225,2013-07-01,89,36,54,31,29,11,462,70,30,40,20
8,505,2013-07-01,60,25,36,18,23,7,854,50,20,30,20
9,505,2013-07-01,74,34,41,29,14,10,1010,70,30,40,20
2,505,2013-07-01,159,64,96,48,61,21,467,200,80,120,70
3,505,2013-07-01,167,120,49,56,-15,37,1334,210,150,60,10
4,505,2013-07-01,88,40,49,45,1,15,-258,70,30,40,10
5,505,2013-07-01,140,59,82,77,-1,53,338,120,50,70,0
6,505,2013-07-01,102,44,59,38,25,14,258,80,30,50,20
8,580,2013-07-01,132,59,74,51,26,22,403,130,50,80,30
9,405,2013-07-01,294,124,173,131,44,112,717,290,110,180,60
2,580,2013-07-01,93,41,53,23,39,13,592,110,50,60,40
3,918,2013-07-01,56,23,34,17,22,6,868,70,20,50,40
4,405,2013-07-01,333,141,195,62,177,43,-942,280,120,160,110
5,918,2013-07-01,44,18,26,16,12,5,486,30,10,20,20
6,405,2013-07-01,283,114,172,64,142,37,822,240,90,150,100
8,214,2013-07-01,109,47,63,40,28,15,420,100,40,60,30
9,254,2013-07-01,84,34,51,30,26,10,432,80,30,50,30
2,972,2013-07-01,562,260,307,94,284,80,1319,700,320,380,290
3,806,2013-07-01,197,87,112,38,98,28,564,240,100,140,110
4,682,2013-07-01,130,52,79,46,41,17,-456,110,40,70,40
5,979,2013-07-01,254,104,152,37,155,29,952,220,80,140,120
6,254,2013-07-01,228,94,136,35,135,26,608,190,80,110,90
12,801,2013-07-01,102,44,59,39,23,14,258,70,20,50,30
13,435,2013-07-01,88,40,49,45,1,15,219,60,20,40,20
8,435,2013-07-01,150,61,90,39,66,19,329,130,50,80,60
9,435,2013-07-01,159,64,96,48,61,21,467,140,50,90,60
10,801,2013-07-01,167,120,49,57,-17,37,1334,140,100,40,-10
11,801,2013-07-01,140,59,82,76,0,53,338,90,30,60,10
1,801,2013-07-01,131,60,72,37,44,18,1070,160,70,90,60
2,435,2013-07-01,99,43,57,38,22,14,388,120,50,70,40
3,435,2013-07-01,167,76,93,58,43,28,613,210,90,120,70
4,435,2013-07-01,95,39,57,20,50,10,845,90,30,60,50
5,435,2013-07-01,105,46,60,26,44,15,587,100,40,60,40
6,435,2013-07-01,86,35,52,20,43,9,894,80,30,50,40
12,707,2013-07-01,228,94,136,35,135,26,608,150,60,90,80
13,949,2013-07-01,130,52,79,46,41,17,668,80,30,50,20
8,619,2013-07-01,309,127,185,43,192,35,1007,270,100,170,150
9,714,2013-07-01,562,260,307,95,283,80,1319,490,220,270,200
10,909,2013-07-01,197,87,112,37,99,28,564,170,70,100,70
11,619,2013-07-01,254,104,152,37,155,29,952,170,60,110,100
1,661,2013-07-01,86,154,-67,66,-190,49,1832,100,190,-90,-150
2,650,2013-07-01,904,364,548,166,511,127,2654,1140,450,690,530
3,909,2013-07-01,200,238,-36,113,-217,78,2797,250,290,-40,-150
4,213,2013-07-01,527,266,266,92,230,74,1819,510,250,260,170
5,408,2013-07-01,384,162,225,167,62,147,943,370,150,220,60
6,562,2013-07-01,672,291,387,119,357,96,1742,650,270,380,260
11,702,2013-07-01,672,291,387,120,356,96,1742,460,190,270,190
12,702,2013-07-01,527,266,266,91,232,74,1819,360,170,190,130
13,775,2013-07-01,27,270,-270,126,-522,102,5230,0,170,-170,-250
8,702,2013-07-01,384,162,225,167,62,147,943,340,130,210,70
9,702,2013-07-01,562,238,329,113,287,78,1190,490,200,290,200
10,702,2013-07-01,373,154,222,67,207,49,833,330,130,200,150
2,775,2013-07-01,81,36,46,44,-1,13,252,100,40,60,20
3,702,2013-07-01,74,34,41,30,12,10,1010,90,40,50,30
4,775,2013-07-01,43,0,43,10,44,0,559,40,0,40,30
5,702,2013-07-01,60,25,36,18,23,7,854,50,20,30,20
6,775,2013-07-01,49,20,29,16,17,5,808,40,10,30,20
11,503,2013-07-01,44,18,26,16,12,5,486,20,10,10,10
12,541,2013-07-01,283,114,172,63,144,37,822,190,70,120,80
13,541,2013-07-01,333,141,195,61,178,43,692,220,90,130,90
8,503,2013-07-01,73,30,44,19,33,8,829,60,20,40,40
9,503,2013-07-01,93,41,53,24,37,13,592,80,30,50,30
1,503,2013-07-01,94,39,56,61,-14,36,517,110,40,70,20
2,541,2013-07-01,93,39,55,51,0,12,478,110,40,70,20
3,541,2013-07-01,84,34,51,31,25,10,432,100,40,60,40
4,971,2013-07-01,114,51,64,48,17,19,419,110,40,70,30
5,503,2013-07-01,109,47,63,40,28,15,420,100,40,60,30
6,503,2013-07-01,288,145,146,60,112,40,1304,270,130,140,90
11,360,2013-07-01,103,39,65,33,40,12,380,70,20,50,30
12,509,2013-07-01,89,36,54,32,28,11,462,60,20,40,30
13,360,2013-07-01,112,47,66,66,-7,42,622,70,30,40,0
8,425,2013-07-01,223,90,135,56,104,29,1148,190,70,120,80
9,425,2013-07-01,98,40,59,20,51,11,843,80,30,50,50
2,253,2013-07-01,209,86,125,46,104,27,463,260,100,160,120
3,206,2013-07-01,294,124,173,132,43,112,717,370,150,220,100
4,206,2013-07-01,114,50,65,27,50,16,587,110,40,70,50
5,360,2013-07-01,132,59,74,52,25,22,403,120,50,70,20
6,360,2013-07-01,187,86,103,44,77,26,1081,180,80,100,70
8,719,2013-08-01,288,145,146,60,113,40,1292,250,120,130,80
9,719,2013-08-01,88,37,52,58,-14,33,513,70,30,40,0
10,303,2013-08-01,107,46,62,39,28,15,415,90,30,60,30
11,720,2013-08-01,108,49,60,47,12,18,414,90,40,50,10
12,720,2013-08-01,90,41,50,32,22,12,1046,80,30,50,20
13,720,2013-08-01,154,68,87,32,73,22,587,130,50,80,50
1,720,2013-08-01,298,123,178,42,184,34,941,310,130,180,140
2,970,2013-08-01,119,52,68,27,54,17,554,120,50,70,50
3,720,2013-08-01,320,132,191,44,199,36,994,330,130,200,160
5,719,2013-08-01,243,100,145,37,145,28,598,280,110,170,130
6,720,2013-08-01,130,52,79,46,41,17,662,150,60,90,50
8,815,2013-08-01,298,123,178,43,182,34,941,260,100,160,140
9,312,2013-08-01,119,52,68,27,54,17,554,100,40,60,40
10,312,2013-08-01,320,132,191,45,197,36,994,280,110,170,140
11,312,2013-08-01,243,100,145,37,145,28,598,210,80,130,100
12,815,2013-08-01,130,52,79,46,41,17,662,110,40,70,30
2,224,2013-08-01,463,196,271,100,225,64,1167,490,200,290,190
3,309,2013-08-01,373,154,222,67,207,49,817,390,160,230,170
5,773,2013-08-01,681,295,392,121,362,97,1714,810,340,470,340
6,847,2013-08-01,527,266,266,92,230,74,1797,620,300,320,220
8,515,2013-08-01,681,295,392,121,362,97,1714,600,250,350,250
9,515,2013-08-01,373,154,222,66,208,49,817,330,130,200,150
11,319,2013-08-01,527,266,266,92,230,74,1797,460,220,240,150
12,515,2013-08-01,626,284,348,131,286,107,1809,550,240,310,180
1,319,2013-08-01,62,25,38,18,26,7,851,60,20,40,30
2,319,2013-08-01,89,41,49,32,21,12,1007,90,40,50,20
3,641,2013-08-01,32,14,18,16,1,4,602,30,10,20,10
5,563,2013-08-01,57,23,35,16,25,6,806,60,20,40,30
6,563,2013-08-01,43,0,43,11,43,0,516,50,0,50,40
8,636,2013-08-01,150,63,88,80,3,57,332,130,50,80,20
9,816,2013-08-01,138,120,19,56,-57,37,1439,120,100,20,-20
11,573,2013-08-01,104,45,60,38,26,14,253,90,30,60,30
12,314,2013-08-01,64,29,36,42,-12,11,215,50,20,30,-10
13,573,2013-08-01,85,38,48,44,1,14,248,70,30,40,0
2,660,2013-08-01,159,72,88,57,37,27,606,160,70,90,40
3,417,2013-08-01,109,50,60,33,33,15,1064,110,50,60,30
5,636,2013-08-01,82,34,49,19,40,9,890,90,30,60,40
6,573,2013-08-01,79,32,48,19,39,8,841,90,30,60,50
8,513,2013-08-01,41,16,25,15,12,4,484,30,10,20,20
9,513,2013-08-01,55,22,33,16,22,6,865,40,10,30,30
11,614,2013-08-01,283,114,172,64,142,37,810,250,90,160,100
12,419,2013-08-01,275,116,161,54,142,35,678,240,90,150,100
6,216,2013-08-01,108,49,60,48,11,18,414,120,50,70,20
1,419,2013-08-01,107,46,62,40,26,15,415,110,40,70,40
2,330,2013-08-01,84,34,51,30,26,10,428,80,30,50,30
3,513,2013-08-01,88,37,52,59,-15,33,513,90,30,60,10
5,513,2013-08-01,288,145,146,60,112,40,1292,340,160,180,120
8,414,2013-08-01,125,47,79,35,57,14,366,110,40,70,50
9,262,2013-08-01,153,63,91,26,87,17,864,130,50,80,70
11,715,2013-08-01,89,36,54,32,28,11,458,70,30,40,10
12,715,2013-08-01,104,44,61,63,-10,39,617,90,30,60,10
6,262,2013-08-01,68,30,39,20,25,9,581,80,30,50,30
1,414,2013-08-01,139,63,77,52,29,23,397,140,60,80,30
2,920,2013-08-01,314,133,184,139,48,120,705,330,140,190,60
3,715,2013-08-01,229,99,132,55,101,32,565,240,100,140,90
5,715,2013-08-01,224,103,123,49,97,31,1073,260,110,150,100
9,959,2013-08-01,159,72,88,56,39,27,606,120,50,70,30
10,475,2013-08-01,109,50,60,33,33,15,1064,80,30,50,30
11,959,2013-08-01,82,34,49,20,39,9,890,80,30,50,40
13,203,2013-08-01,47,19,28,15,17,5,811,50,20,30,20
5,475,2013-08-01,104,44,61,64,-11,39,617,100,40,60,10
6,203,2013-08-01,97,42,56,37,22,13,384,90,40,50,20
2,203,2013-08-01,223,90,135,56,104,29,1139,210,80,130,90
8,786,2013-08-01,68,30,39,20,25,9,581,50,20,30,20
9,727,2013-08-01,139,63,77,53,28,23,397,100,40,60,30
10,850,2013-08-01,224,103,123,49,97,31,1073,170,70,100,70
11,954,2013-08-01,113,46,68,22,61,12,880,120,40,80,60
13,904,2013-08-01,153,63,91,26,87,17,864,160,60,100,80
5,941,2013-08-01,314,133,184,139,48,120,705,310,120,190,60
6,904,2013-08-01,229,99,132,55,101,32,565,220,90,130,80
2,954,2013-08-01,283,114,172,63,144,37,810,270,100,170,120
3,561,2013-08-01,275,116,161,55,141,35,678,260,110,150,100
9,978,2013-08-01,108,49,60,47,12,18,414,80,30,50,20
11,508,2013-08-01,55,22,33,16,22,6,865,50,20,30,20
13,781,2013-08-01,41,16,25,15,12,4,484,40,10,30,20
5,339,2013-08-01,104,37,68,58,8,33,540,100,30,70,20
7,857,2013-08-01,288,145,146,60,113,40,1292,280,130,150,100
2,617,2013-08-01,658,52,612,46,777,17,-2033,630,40,590,560
9,603,2013-08-01,85,38,48,44,1,14,248,60,20,40,10
11,603,2013-08-01,62,25,38,17,28,7,851,60,20,40,30
13,603,2013-08-01,43,0,43,11,43,0,516,40,0,40,30
5,603,2013-08-01,150,63,88,81,1,57,332,140,60,80,10
7,603,2013-08-01,64,29,36,42,-12,11,215,60,20,40,0
1,603,2013-08-01,150,61,90,39,66,19,322,140,50,90,70
2,603,2013-08-01,159,64,96,48,61,21,460,150,60,90,60
9,212,2013-08-01,647,284,369,130,316,107,1565,500,210,290,180
10,718,2013-08-01,123,311,-187,109,-420,96,3422,90,230,-140,-230
11,646,2013-08-01,320,132,191,44,199,36,994,340,130,210,170
12,716,2013-08-01,298,123,178,42,184,34,941,320,130,190,150
13,845,2013-08-01,243,100,145,37,145,28,598,260,100,160,130
5,212,2013-08-01,77,173,-95,176,-392,156,2615,70,160,-90,-260
7,585,2013-08-01,538,266,277,91,247,74,1319,530,250,280,190
2,914,2013-08-01,902,364,546,166,508,127,2617,860,340,520,370
8,504,2013-08-01,174,77,99,35,84,25,581,170,70,100,70
9,225,2013-08-01,159,72,88,56,39,27,606,150,60,90,40
2,504,2013-08-01,117,48,70,22,63,13,839,140,60,80,60
3,985,2013-08-01,153,63,91,26,87,17,864,190,70,120,100
4,337,2013-08-01,104,44,61,63,-10,39,-508,90,30,60,10
5,318,2013-08-01,125,47,79,35,57,14,366,100,40,60,40
6,504,2013-08-01,89,36,54,31,29,11,458,70,30,40,20
8,505,2013-08-01,62,25,38,18,26,7,851,60,20,40,30
9,505,2013-08-01,89,41,49,32,21,12,1007,80,30,50,20
2,505,2013-08-01,159,64,96,48,61,21,460,200,80,120,70
3,505,2013-08-01,138,120,19,57,-58,37,1439,170,150,20,-30
4,505,2013-08-01,64,29,36,41,-11,11,-347,50,20,30,0
5,505,2013-08-01,150,63,88,80,3,57,332,120,50,70,0
6,505,2013-08-01,104,45,60,39,25,14,253,90,30,60,30
8,918,2013-08-01,139,63,77,53,28,23,397,130,60,70,20
9,405,2013-08-01,314,133,184,140,47,120,705,310,120,190,60
2,580,2013-08-01,154,68,87,32,73,22,587,190,80,110,80
3,918,2013-08-01,55,22,33,16,22,6,865,60,20,40,30
4,918,2013-08-01,275,116,161,55,141,35,-1278,230,90,140,100
5,580,2013-08-01,41,16,25,14,14,4,484,30,10,20,20
6,580,2013-08-01,283,114,172,64,142,37,810,240,90,150,100
8,817,2013-08-01,107,46,62,40,26,15,415,100,40,60,30
9,210,2013-08-01,84,34,51,30,26,10,428,80,30,50,30
2,940,2013-08-01,672,311,367,109,345,96,1296,840,390,450,340
3,469,2013-08-01,119,52,68,27,54,17,554,150,60,90,70
4,817,2013-08-01,130,52,79,46,41,17,-587,110,40,70,40
5,210,2013-08-01,298,123,178,42,184,34,941,250,100,150,120
6,469,2013-08-01,243,100,145,37,145,28,598,210,80,130,110
11,435,2013-08-01,150,63,88,80,3,57,332,100,40,60,10
12,435,2013-08-01,104,45,60,38,26,14,253,70,20,50,30
13,435,2013-08-01,64,29,36,42,-12,11,215,40,10,30,10
8,435,2013-08-01,150,61,90,38,68,19,322,130,50,80,60
9,435,2013-08-01,159,64,96,48,61,21,460,140,50,90,60
10,801,2013-08-01,138,120,19,56,-57,37,1439,120,100,20,-30
1,435,2013-08-01,109,50,60,33,33,15,1064,130,60,70,40
2,435,2013-08-01,97,42,56,38,21,13,384,120,50,70,40
3,801,2013-08-01,159,72,88,57,37,27,606,200,90,110,60
4,435,2013-08-01,79,32,48,19,39,8,841,70,30,40,30
5,435,2013-08-01,174,77,99,34,86,25,581,160,70,90,60
6,435,2013-08-01,82,34,49,20,39,9,890,70,30,40,30
11,805,2013-08-01,298,123,178,42,184,34,941,200,80,120,100
12,760,2013-08-01,243,100,145,37,145,28,598,160,60,100,90
13,650,2013-08-01,130,52,79,46,41,17,662,80,30,50,20
8,916,2013-08-01,320,132,191,45,197,36,994,280,110,170,140
9,818,2013-08-01,672,311,367,110,344,96,1296,590,260,330,240
10,213,2013-08-01,119,52,68,28,52,17,554,100,40,60,40
1,858,2013-08-01,86,154,-67,67,-192,49,2105,100,190,-90,-150
2,213,2013-08-01,902,364,546,166,508,127,2617,1130,450,680,520
3,530,2013-08-01,165,196,-30,100,-189,64,3139,200,240,-40,-140
4,213,2013-08-01,527,266,266,92,230,74,1797,510,250,260,170
5,951,2013-08-01,408,173,239,176,69,156,927,390,160,230,60
6,909,2013-08-01,681,295,392,121,362,97,1714,650,280,370,250
11,702,2013-08-01,681,295,392,121,362,97,1714,460,190,270,190
12,702,2013-08-01,527,266,266,92,230,74,1797,360,170,190,130
13,775,2013-08-01,21,284,-284,131,-558,107,5807,0,180,-180,-260
8,702,2013-08-01,408,173,239,177,68,156,927,360,140,220,70
9,775,2013-08-01,463,196,271,100,225,64,1167,410,160,250,170
10,775,2013-08-01,373,154,222,67,207,49,817,330,130,200,150
2,775,2013-08-01,85,38,48,44,1,14,248,100,40,60,20
3,702,2013-08-01,89,41,49,31,22,12,1007,110,50,60,30
4,775,2013-08-01,43,0,43,10,44,0,516,40,0,40,30
5,702,2013-08-01,62,25,38,18,26,7,851,60,20,40,30
6,775,2013-08-01,57,23,35,17,23,6,806,50,20,30,20
11,541,2013-08-01,41,16,25,15,12,4,484,20,10,10,10
12,541,2013-08-01,283,114,172,63,144,37,810,190,70,120,80
13,503,2013-08-01,275,116,161,55,141,35,678,180,70,110,70
8,971,2013-08-01,61,25,37,17,26,7,826,50,20,30,30
9,541,2013-08-01,154,68,87,32,73,22,587,130,50,80,60
1,971,2013-08-01,88,37,52,59,-15,33,513,110,40,70,20
2,971,2013-08-01,113,47,67,55,11,15,474,140,50,90,40
3,503,2013-08-01,84,34,51,30,26,10,428,100,40,60,40
4,541,2013-08-01,108,49,60,47,12,18,414,100,40,60,20
5,971,2013-08-01,107,46,62,40,26,15,415,100,40,60,30
6,541,2013-08-01,288,145,146,60,112,40,1292,270,130,140,90
11,425,2013-08-01,125,47,79,34,58,14,366,80,30,50,30
12,206,2013-08-01,89,36,54,32,28,11,458,60,20,40,30
13,253,2013-08-01,104,44,61,64,-11,39,617,70,20,50,10
8,253,2013-08-01,223,90,135,56,104,29,1139,190,70,120,80
9,360,2013-08-01,117,48,70,23,62,13,839,100,40,60,50
2,425,2013-08-01,209,86,125,46,105,27,454,260,100,160,120
3,360,2013-08-01,314,133,184,140,47,120,705,390,160,230,100
4,425,2013-08-01,68,30,39,20,23,9,581,60,20,40,30
5,360,2013-08-01,139,63,77,53,28,23,397,130,60,70,20
6,425,2013-08-01,224,103,123,48,98,31,1073,210,90,120,90
8,303,2013-09-01,330,155,155,68,129,43,1280,270,130,140,90
9,970,2013-09-01,134,52,74,76,-3,47,509,110,40,70,20
10,720,2013-09-01,133,53,72,45,40,17,410,110,40,70,40
11,719,2013-09-01,109,45,57,50,10,17,409,80,30,50,10
12,719,2013-09-01,120,51,62,37,37,15,1042,90,40,50,20
13,719,2013-09-01,149,61,79,32,70,20,579,120,50,70,50
1,970,2013-09-01,322,123,179,45,199,34,928,310,130,180,140
2,303,2013-09-01,141,58,74,32,62,19,548,130,60,70,50
3,720,2013-09-01,261,100,145,39,157,28,981,250,100,150,120
5,719,2013-09-01,212,81,118,34,125,22,588,230,90,140,110
